Date,City,Temperature_C,Humidity_%,Precipitation_mm,Wind_Speed_km_h
2025-06-12,Fresno,31.1,60.2,0.4,11.2
2025-06-12,Long Beach,20.1,59.2,0.1,6.2
2025-06-12,Oakland,29.3,85.0,0.4,14.6
2025-06-12,Bakersfield,25.7,44.4,0.1,21.4
2025-06-12,Anaheim,28.9,77.6,0.1,18.5
2025-06-13,Los Angeles,31.7,71.8,1.0,6.5
2025-06-13,San Francisco,24.8,80.6,0.7,16.1
2025-06-13,San Diego,15.7,69.1,0.3,24.7
2025-06-13,Sacramento,14.0,53.5,0.0,21.8
2025-06-13,San Jose,23.8,68.1,0.1,23.2
2025-06-13,Fresno,28.3,48.1,0.1,14.2
2025-06-13,Long Beach,18.9,62.5,0.8,22.4
2025-06-13,Oakland,14.3,63.7,0.2,16.2
2025-06-13,Bakersfield,23.6,58.4,0.2,14.3
2025-06-13,Anaheim,19.3,72.9,0.4,21.5
2025-06-14,Los Angeles,21.8,51.2,0.4,14.6
2025-06-14,San Francisco,11.9,65.7,0.1,10.7
2025-06-14,San Diego,22.9,55.3,0.8,22.0
2025-06-14,Sacramento,13.6,48.0,0.1,17.3
2025-06-14,San Jose,23.8,54.5,0.4,15.1
2025-06-14,Fresno,21.0,61.5,1.2,21.5
2025-06-14,Long Beach,23.0,55.9,0.2,19.3
2025-06-14,Oakland,21.6,76.4,0.0,13.8
2025-06-14,Bakersfield,25.0,53.3,0.6,22.0
2025-06-14,Anaheim,25.4,51.2,0.3,21.5
2025-06-15,Los Angeles,28.6,66.1,1.0,15.5
2025-06-15,San Francisco,27.3,78.1,0.1,23.5
2025-06-15,San Diego,28.7,57.0,0.9,19.5
2025-06-15,Sacramento,16.6,40.2,0.7,19.7
2025-06-15,San Jose,24.9,50.5,0.2,21.4
2025-06-15,Fresno,23.0,68.7,0.4,7.5
2025-06-15,Long Beach,19.6,60.5,0.3,7.0
2025-06-15,Oakland,12.3,66.7,1.0,15.6
2025-06-15,Bakersfield,31.7,43.4,0.1,9.3
2025-06-15,Anaheim,21.0,74.4,1.0,9.2
2025-06-16,Los Angeles,21.4,59.9,0.0,21.0
2025-06-16,San Francisco,12.9,77.7,0.1,8.7
2025-06-16,San Diego,20.3,53.3,0.3,13.7
2025-06-16,Sacramento,14.2,50.6,0.2,11.4
2025-06-16,San Jose,23.3,69.0,0.8,6.5
2025-06-16,Fresno,27.0,46.6,0.2,18.1
2025-06-16,Long Beach,23.8,58.4,0.3,18.4
2025-06-16,Oakland,16.8,84.0,0.0,17.8
2025-06-16,Bakersfield,23.4,40.2,1.0,13.1
2025-06-16,Anaheim,25.2,67.3,0.0,19.3
2025-06-17,Los Angeles,26.0,73.3,0.3,20.1
2025-06-17,San Francisco,21.0,88.4,1.1,20.9
2025-06-17,San Diego,16.9,53.3,0.8,8.2
2025-06-17,Sacramento,19.3,58.8,0.3,5.3
2025-06-17,San Jose,28.9,50.9,0.8,19.5
2025-06-17,Fresno,22.1,58.0,0.4,6.9
2025-06-17,Long Beach,11.3,69.5,0.7,17.7
2025-06-17,Oakland,26.1,68.5,1.5,10.7
2025-06-17,Bakersfield,24.3,43.7,0.3,5.6
2025-06-17,Anaheim,31.7,53.0,1.0,24.5
2025-06-18,Los Angeles,29.1,53.3,2.2,9.0
2025-06-18,San Francisco,26.7,63.9,1.2,20.6
2025-06-18,San Diego,18.7,60.7,0.1,11.2
2025-06-18,Sacramento,26.8,55.8,0.7,22.3
2025-06-18,San Jose,20.3,67.2,0.0,20.9
2025-06-18,Fresno,25.3,65.9,0.2,5.3
2025-06-18,Long Beach,21.7,72.7,0.1,7.7
2025-06-18,Oakland,19.7,71.5,0.0,21.6
2025-06-18,Bakersfield,26.2,63.5,0.0,22.6
2025-06-18,Anaheim,21.7,62.4,1.5,7.1
2025-06-19,Los Angeles,23.2,70.8,0.2,17.7
2025-06-19,San Francisco,19.0,61.6,0.1,17.2
2025-06-19,San Diego,30.6,52.7,0.5,13.1
2025-06-19,Sacramento,13.8,47.5,0.6,9.6
2025-06-19,San Jose,12.7,52.3,1.1,22.5
2025-06-19,Fresno,26.7,54.5,0.1,8.5
2025-06-19,Long Beach,19.6,64.5,0.0,12.0
2025-06-19,Oakland,13.4,76.0,0.4,24.8
2025-06-19,Bakersfield,15.6,50.7,1.0,19.0
2025-06-19,Anaheim,31.9,55.0,0.0,15.0
2025-06-20,Los Angeles,24.3,65.3,0.2,10.6
2025-06-20,San Francisco,14.6,73.1,0.1,13.8
2025-06-20,San Diego,20.3,55.4,0.5,7.3
2025-06-20,Sacramento,19.7,46.1,1.9,8.1
2025-06-20,San Jose,18.6,56.4,1.6,20.4
2025-06-20,Fresno,25.4,41.9,0.5,17.2
2025-06-20,Long Beach,27.5,79.3,1.1,11.4
2025-06-20,Oakland,20.1,63.0,1.0,23.5
2025-06-20,Bakersfield,24.9,51.5,0.1,20.6
2025-06-20,Anaheim,26.4,55.4,0.5,18.7
2025-06-21,Los Angeles,23.1,60.0,0.3,21.8
2025-06-21,San Francisco,15.9,64.1,1.1,17.6
2025-06-21,San Diego,21.4,50.5,0.3,22.8
2025-06-21,Sacramento,31.7,47.4,1.0,12.8
2025-06-21,San Jose,22.5,46.5,0.3,22.4
2025-06-21,Fresno,25.9,68.3,0.9,13.2
2025-06-21,Long Beach,29.2,67.2,0.2,17.9
2025-06-21,Oakland,21.2,62.6,0.6,13.6
2025-06-21,Bakersfield,23.5,69.1,0.5,10.0
2025-06-21,Anaheim,29.3,56.8,0.0,20.1
2025-06-22,Los Angeles,24.8,63.0,2.1,9.6
2025-06-22,San Francisco,22.0,86.3,0.1,18.5
2025-06-22,San Diego,27.9,64.4,0.1,22.2
2025-06-22,Sacramento,25.1,42.8,0.5,16.7
2025-06-22,San Jose,12.3,60.9,0.4,21.8
2025-06-22,Fresno,20.7,51.1,0.1,17.6
2025-06-22,Long Beach,21.2,62.6,0.6,22.8
2025-06-22,Oakland,14.8,81.2,0.1,18.5
2025-06-22,Bakersfield,23.0,62.9,1.8,23.5
2025-06-22,Anaheim,21.3,60.5,0.1,22.7
2025-06-23,Los Angeles,17.7,75.9,0.7,19.7
2025-06-23,San Francisco,18.1,67.3,0.0,15.4
2025-06-23,San Diego,33.8,66.3,0.4,16.4
2025-06-23,Sacramento,21.8,67.2,0.2,23.5
2025-06-23,San Jose,20.1,47.0,0.4,9.8
2025-06-23,Fresno,20.8,50.2,0.2,13.5
2025-06-23,Long Beach,23.4,51.0,1.2,18.9
2025-06-23,Oakland,17.7,85.9,0.4,17.0
2025-06-23,Bakersfield,19.2,56.9,0.1,18.3
2025-06-23,Anaheim,27.8,65.4,0.0,14.6
2025-06-24,Los Angeles,22.3,54.9,0.5,16.5
2025-06-24,San Francisco,17.4,75.1,2.0,16.3
2025-06-24,San Diego,21.5,57.0,0.0,6.9
2025-06-24,Sacramento,28.3,54.3,3.6,24.0
2025-06-24,San Jose,27.5,54.6,0.6,22.7
2025-06-24,Fresno,33.3,69.7,3.1,12.1
2025-06-24,Long Beach,23.7,59.6,0.1,11.4
2025-06-24,Oakland,22.2,77.4,0.7,12.0
2025-06-24,Bakersfield,21.7,66.4,1.5,11.5
2025-06-24,Anaheim,18.8,57.7,1.0,10.5
2025-06-25,Los Angeles,23.4,68.6,1.1,5.2
2025-06-25,San Francisco,15.6,84.9,0.4,7.0
2025-06-25,San Diego,22.3,55.2,0.1,19.5
2025-06-25,Sacramento,26.2,54.1,0.8,18.4
2025-06-25,San Jose,31.1,52.6,0.1,18.2
2025-06-25,Fresno,27.3,51.7,0.8,24.3
2025-06-25,Long Beach,26.7,77.5,0.0,11.6
2025-06-25,Oakland,17.7,88.6,0.0,14.2
2025-06-25,Bakersfield,21.1,42.2,0.2,14.4
2025-06-25,Anaheim,21.4,69.4,0.4,16.0
2025-06-26,Los Angeles,26.8,75.1,2.3,19.9
2025-06-26,San Francisco,25.1,68.0,0.2,7.9
2025-06-26,San Diego,25.1,65.8,0.7,14.8
2025-06-26,Sacramento,25.5,68.7,0.2,8.4
2025-06-26,San Jose,21.0,65.1,0.5,20.3
2025-06-26,Fresno,20.9,68.7,1.1,8.1
2025-06-26,Long Beach,28.1,60.8,0.6,18.3
2025-06-26,Oakland,22.0,85.3,1.3,8.1
2025-06-26,Bakersfield,26.3,58.9,0.4,14.9
2025-06-26,Anaheim,25.3,80.0,0.2,13.9
2025-06-27,Los Angeles,25.2,77.0,0.8,11.8
2025-06-27,San Francisco,27.1,74.7,0.0,7.1
2025-06-27,San Diego,24.8,79.4,0.6,12.5
2025-06-27,Sacramento,18.3,45.0,0.2,12.8
2025-06-27,San Jose,26.6,40.4,0.7,14.4
2025-06-27,Fresno,15.8,65.3,0.9,17.7
2025-06-27,Long Beach,15.8,76.3,0.6,12.3
2025-06-27,Oakland,22.8,63.7,1.2,9.8
2025-06-27,Bakersfield,22.4,45.1,1.3,17.4
2025-06-27,Anaheim,26.3,78.0,2.2,13.8
2025-06-28,Los Angeles,34.2,59.6,0.9,12.0
2025-06-28,San Francisco,20.4,87.9,0.1,18.8
2025-06-28,San Diego,24.0,67.7,0.4,5.9
2025-06-28,Sacramento,31.1,60.6,0.1,23.5
2025-06-28,San Jose,24.3,45.9,1.2,18.3
2025-06-28,Fresno,26.9,60.7,0.6,19.6
2025-06-28,Long Beach,27.3,65.2,1.1,24.2
2025-06-28,Oakland,26.7,82.4,0.1,22.4
2025-06-28,Bakersfield,26.6,67.2,0.1,8.6
2025-06-28,Anaheim,20.6,71.5,1.0,15.2
2025-06-29,Los Angeles,23.4,77.5,0.5,10.6
2025-06-29,San Francisco,17.4,79.4,0.2,12.6
2025-06-29,San Diego,28.6,69.6,0.8,5.8
2025-06-29,Sacramento,31.5,61.6,0.1,20.6
2025-06-29,San Jose,24.6,50.9,0.3,24.2
2025-06-29,Fresno,19.1,68.2,0.1,14.5
2025-06-29,Long Beach,24.4,53.9,0.1,8.2
2025-06-29,Oakland,22.0,77.3,0.1,16.7
2025-06-29,Bakersfield,24.8,52.1,0.8,11.7
2025-06-29,Anaheim,27.5,73.2,0.6,6.8
2025-06-30,Los Angeles,20.1,75.4,1.2,19.2
2025-06-30,San Francisco,29.2,79.5,0.4,24.3
2025-06-30,San Diego,31.6,72.9,0.0,23.1
2025-06-30,Sacramento,26.4,56.2,0.4,9.2
2025-06-30,San Jose,33.3,54.2,2.0,17.7
2025-06-30,Fresno,27.1,54.2,0.1,6.1
2025-06-30,Long Beach,22.4,67.1,0.0,16.7
2025-06-30,Oakland,23.9,76.3,0.5,13.1
2025-06-30,Bakersfield,29.5,40.4,0.6,22.6
2025-06-30,Anaheim,21.4,65.9,0.3,8.9
2025-07-01,Los Angeles,27.8,62.7,0.2,18.5
2025-07-01,San Francisco,13.7,88.3,0.3,8.9
2025-07-01,San Diego,19.7,64.6,1.9,22.5
2025-07-01,Sacramento,22.2,67.2,0.8,24.8
2025-07-01,San Jose,19.3,63.8,0.1,14.4
2025-07-01,Fresno,20.6,61.7,0.0,14.5
2025-07-01,Long Beach,25.6,62.2,0.3,16.2
2025-07-01,Oakland,13.1,74.5,0.1,6.3
2025-07-01,Bakersfield,20.7,50.2,1.5,21.4
2025-07-01,Anaheim,14.1,65.9,0.2,19.6
2025-07-02,Los Angeles,15.0,73.9,0.3,16.9
2025-07-02,San Francisco,16.9,88.3,0.6,11.2
2025-07-02,San Diego,17.4,53.5,0.0,9.8
2025-07-02,Sacramento,14.1,55.8,0.2,5.0
2025-07-02,San Jose,13.7,47.7,0.4,24.3
2025-07-02,Fresno,12.0,42.0,0.1,16.6
2025-07-02,Long Beach,17.0,56.5,1.1,13.5
2025-07-02,Oakland,9.3,70.2,1.1,12.7
2025-07-02,Bakersfield,18.2,68.5,0.0,24.2
2025-07-02,Anaheim,22.1,69.3,0.0,23.6
2025-07-03,Los Angeles,17.6,73.3,0.2,17.4
2025-07-03,San Francisco,11.6,84.9,0.4,16.9
2025-07-03,San Diego,25.7,76.6,0.5,9.4
2025-07-03,Sacramento,9.0,44.2,1.2,13.6
2025-07-03,San Jose,9.8,45.2,0.1,14.0
2025-07-03,Fresno,16.5,64.5,0.2,24.3
2025-07-03,Long Beach,32.3,54.8,0.1,15.7
2025-07-03,Oakland,11.9,81.7,0.3,14.3
2025-07-03,Bakersfield,22.4,51.3,0.6,8.4
2025-07-03,Anaheim,18.3,54.1,0.2,23.7
2025-07-04,Los Angeles,23.9,76.8,0.6,20.9
2025-07-04,San Francisco,24.5,87.3,0.6,5.2
2025-07-04,San Diego,27.1,75.4,0.1,9.7
2025-07-04,Sacramento,24.0,67.9,0.2,16.6
2025-07-04,San Jose,14.4,50.7,0.3,19.1
2025-07-04,Fresno,19.3,52.9,1.0,21.0
2025-07-04,Long Beach,17.3,52.0,0.0,13.7
2025-07-04,Oakland,17.6,85.3,1.6,16.2
2025-07-04,Bakersfield,24.2,59.5,0.1,23.8
2025-07-04,Anaheim,21.6,57.5,0.4,18.0
2025-07-05,Los Angeles,29.1,74.1,0.4,13.8
2025-07-05,San Francisco,17.7,88.1,0.7,14.2
2025-07-05,San Diego,11.3,53.1,1.1,12.4
2025-07-05,Sacramento,13.6,65.3,0.9,7.4
2025-07-05,San Jose,12.6,69.0,0.4,17.5
2025-07-05,Fresno,10.5,64.6,0.3,10.5
2025-07-05,Long Beach,10.7,57.5,0.2,21.8
2025-07-05,Oakland,24.1,60.5,1.2,12.0
2025-07-05,Bakersfield,25.2,60.3,0.1,11.3
2025-07-05,Anaheim,20.0,65.2,1.2,14.8
2025-07-06,Los Angeles,21.0,76.6,0.2,9.8
2025-07-06,San Francisco,14.9,89.1,2.0,20.2
2025-07-06,San Diego,24.3,64.2,0.2,6.8
2025-07-06,Sacramento,14.3,61.5,0.2,15.8
2025-07-06,San Jose,21.0,63.7,0.1,21.8
2025-07-06,Fresno,16.9,65.7,0.3,12.7
2025-07-06,Long Beach,22.4,65.8,0.0,14.0
2025-07-06,Oakland,8.0,76.5,0.1,11.7
2025-07-06,Bakersfield,8.6,54.3,0.6,9.5
2025-07-06,Anaheim,16.4,56.6,0.6,23.3
2025-07-07,Los Angeles,27.9,75.8,0.4,5.9
2025-07-07,San Francisco,15.6,78.4,0.2,15.6
2025-07-07,San Diego,16.4,77.9,0.1,21.1
2025-07-07,Sacramento,17.2,65.4,0.8,18.6
2025-07-07,San Jose,13.8,66.8,0.1,23.9
2025-07-07,Fresno,17.1,56.7,0.5,5.2
2025-07-07,Long Beach,28.3,71.2,0.2,11.7
2025-07-07,Oakland,10.6,83.8,0.7,24.5
2025-07-07,Bakersfield,21.7,46.0,0.0,15.8
2025-07-07,Anaheim,17.9,75.5,0.3,8.4
2025-07-08,Los Angeles,26.9,50.5,0.4,11.9
2025-07-08,San Francisco,8.4,80.3,0.8,24.4
2025-07-08,San Diego,21.5,51.9,0.0,9.2
2025-07-08,Sacramento,22.3,60.6,0.8,14.5
2025-07-08,San Jose,15.5,47.5,0.9,13.3
2025-07-08,Fresno,24.3,55.8,1.1,5.4
2025-07-08,Long Beach,16.7,68.4,0.1,17.5
2025-07-08,Oakland,17.4,77.6,0.4,13.1
2025-07-08,Bakersfield,16.4,69.5,0.0,8.6
2025-07-08,Anaheim,30.6,65.5,1.2,15.0
2025-07-09,Los Angeles,19.1,79.4,0.2,10.2
2025-07-09,San Francisco,23.0,83.4,1.4,19.3
2025-07-09,San Diego,22.0,54.7,0.5,16.4
2025-07-09,Sacramento,18.3,67.2,0.1,7.4
2025-07-09,San Jose,12.2,68.2,0.2,11.2
2025-07-09,Fresno,15.3,66.4,0.1,6.0
2025-07-09,Long Beach,23.5,54.3,0.2,21.8
2025-07-09,Oakland,15.2,67.3,1.8,10.2
2025-07-09,Bakersfield,19.7,46.2,0.2,8.8
2025-07-09,Anaheim,23.0,65.7,0.7,6.8
2025-07-10,Los Angeles,18.0,73.5,0.5,15.5
2025-07-10,San Francisco,17.3,68.4,2.1,10.6
2025-07-10,San Diego,20.6,79.7,1.0,17.5
2025-07-10,Sacramento,11.0,51.8,0.1,20.0
2025-07-10,San Jose,20.4,67.6,0.1,23.9
2025-07-10,Fresno,18.2,41.5,0.2,15.1
2025-07-10,Long Beach,26.4,79.1,0.4,9.2
2025-07-10,Oakland,19.9,63.9,0.7,17.0
2025-07-10,Bakersfield,15.7,53.0,0.4,10.4
2025-07-10,Anaheim,14.7,53.8,0.2,16.1
2025-07-11,Los Angeles,20.7,64.1,0.2,15.3
2025-07-11,San Francisco,16.3,86.0,0.7,14.6
2025-07-11,San Diego,15.1,71.9,0.1,11.1
2025-07-11,Sacramento,13.7,65.3,0.3,16.8
2025-07-11,San Jose,22.0,64.2,2.8,14.1
2025-07-11,Fresno,16.6,65.9,0.2,5.6
2025-07-11,Long Beach,24.3,62.9,1.0,6.8
2025-07-11,Oakland,14.9,78.8,0.6,22.7
2025-07-11,Bakersfield,15.7,64.9,0.2,17.2
2025-07-11,Anaheim,25.3,70.6,0.5,7.1
2025-07-12,Los Angeles,28.2,70.6,0.6,15.7
2025-07-12,San Francisco,11.5,68.4,0.2,8.2
2025-07-12,San Diego,18.2,73.2,0.1,13.4
2025-07-12,Sacramento,26.5,56.9,0.8,9.4
2025-07-12,San Jose,24.3,52.2,0.1,10.5
2025-07-12,Fresno,19.3,63.3,0.6,9.5
2025-07-12,Long Beach,23.8,75.4,1.1,18.7
2025-07-12,Oakland,18.5,60.2,0.1,22.7
2025-07-12,Bakersfield,13.9,42.5,0.6,24.6
2025-07-12,Anaheim,22.7,58.7,0.6,22.0
2025-07-13,Los Angeles,16.8,68.7,0.2,22.0
2025-07-13,San Francisco,23.2,88.7,1.0,15.3
2025-07-13,San Diego,18.3,65.6,0.5,21.1
2025-07-13,Sacramento,12.9,57.3,0.4,19.3
2025-07-13,San Jose,22.7,51.7,2.0,22.2
2025-07-13,Fresno,18.6,57.6,0.2,6.6
2025-07-13,Long Beach,14.7,68.2,1.8,18.0
2025-07-13,Oakland,23.3,72.2,0.6,9.1
2025-07-13,Bakersfield,8.7,57.1,0.1,7.3
2025-07-13,Anaheim,23.4,51.3,0.0,24.4
2025-07-14,Los Angeles,16.8,64.2,0.0,15.5
2025-07-14,San Francisco,16.3,60.7,0.3,17.2
2025-07-14,San Diego,19.8,68.7,0.1,10.3
2025-07-14,Sacramento,16.5,46.4,0.6,20.0
2025-07-14,San Jose,12.4,40.8,0.2,8.7
2025-07-14,Fresno,17.4,43.9,0.0,7.9
2025-07-14,Long Beach,24.6,68.3,0.2,9.9
2025-07-14,Oakland,10.0,67.3,0.4,6.5
2025-07-14,Bakersfield,23.7,64.4,0.4,23.4
2025-07-14,Anaheim,21.8,65.0,1.1,14.6
2025-07-15,Los Angeles,21.8,54.8,0.2,22.2
2025-07-15,San Francisco,15.8,82.6,0.1,7.7
2025-07-15,San Diego,18.3,52.9,0.2,12.9
2025-07-15,Sacramento,15.4,42.2,0.5,17.0
2025-07-15,San Jose,19.5,63.4,0.7,9.0
2025-07-15,Fresno,20.5,55.8,0.7,19.8
2025-07-15,Long Beach,27.4,63.2,0.1,12.9
2025-07-15,Oakland,18.4,82.4,0.1,15.9
2025-07-15,Bakersfield,14.4,43.7,0.5,9.8
2025-07-15,Anaheim,21.4,50.6,0.0,6.2
2025-07-16,Los Angeles,21.5,71.1,0.4,6.8
2025-07-16,San Francisco,23.3,75.9,0.3,6.7
2025-07-16,San Diego,15.4,76.9,0.2,22.7
2025-07-16,Sacramento,24.8,57.7,0.8,16.9
2025-07-16,San Jose,9.1,46.7,0.2,20.5
2025-07-16,Fresno,11.5,46.4,0.0,20.5
2025-07-16,Long Beach,14.8,54.5,0.3,24.2
2025-07-16,Oakland,15.2,64.2,0.1,6.0
2025-07-16,Bakersfield,17.1,69.5,0.3,24.0
2025-07-16,Anaheim,16.7,70.6,1.3,11.0
2025-07-17,Los Angeles,30.0,52.9,0.2,5.8
2025-07-17,San Francisco,14.2,87.0,0.0,20.7
2025-07-17,San Diego,39.6,57.6,0.2,20.8
2025-07-17,Sacramento,22.2,45.6,2.2,15.8
2025-07-17,San Jose,18.6,67.0,0.6,12.2
2025-07-17,Fresno,27.9,41.8,0.4,16.6
2025-07-17,Long Beach,25.2,66.0,0.0,9.7
2025-07-17,Oakland,19.0,74.4,0.1,13.2
2025-07-17,Bakersfield,20.3,45.5,0.4,23.9
2025-07-17,Anaheim,23.6,67.5,0.2,20.9
2025-07-18,Los Angeles,14.7,59.7,0.3,9.0
2025-07-18,San Francisco,9.2,62.6,0.2,7.6
2025-07-18,San Diego,19.7,77.6,0.1,8.9
2025-07-18,Sacramento,19.3,55.9,0.6,8.2
2025-07-18,San Jose,21.3,52.0,0.0,9.9
2025-07-18,Fresno,21.5,68.5,0.3,24.9
2025-07-18,Long Beach,12.4,69.0,0.5,10.5
2025-07-18,Oakland,22.0,87.6,1.1,22.9
2025-07-18,Bakersfield,21.1,45.3,0.0,23.2
2025-07-18,Anaheim,23.1,66.7,0.1,23.9
2025-07-19,Los Angeles,17.0,50.4,0.3,18.0
2025-07-19,San Francisco,9.8,81.0,0.4,12.4
2025-07-19,San Diego,21.1,68.7,0.7,5.7
2025-07-19,Sacramento,16.6,65.5,0.7,17.6
2025-07-19,San Jose,19.7,52.7,0.1,20.9
2025-07-19,Fresno,18.5,57.5,0.6,8.3
2025-07-19,Long Beach,23.6,61.6,0.2,21.9
2025-07-19,Oakland,15.3,72.3,1.5,19.9
2025-07-19,Bakersfield,13.4,65.4,0.2,5.1
2025-07-19,Anaheim,21.1,72.6,0.3,16.7
2025-07-20,Los Angeles,16.3,54.8,0.5,14.6
2025-07-20,San Francisco,15.9,76.7,0.4,13.8
2025-07-20,San Diego,19.5,59.5,0.1,12.6
2025-07-20,Sacramento,18.1,69.7,0.5,24.8
2025-07-20,San Jose,23.6,51.9,0.2,17.6
2025-07-20,Fresno,12.1,40.7,0.1,13.4
2025-07-20,Long Beach,19.1,61.2,0.6,23.1
2025-07-20,Oakland,8.1,83.6,0.0,23.0
2025-07-20,Bakersfield,16.4,59.2,0.1,8.8
2025-07-20,Anaheim,16.8,77.2,1.5,19.1
2025-07-21,Los Angeles,26.0,55.4,0.2,16.6
2025-07-21,San Francisco,13.2,81.2,0.4,9.1
2025-07-21,San Diego,13.9,63.6,0.5,22.7
2025-07-21,Sacramento,26.5,53.2,0.2,12.1
2025-07-21,San Jose,11.2,66.3,1.0,6.1
2025-07-21,Fresno,10.2,56.7,0.7,20.7
2025-07-21,Long Beach,26.6,61.9,0.1,23.2
2025-07-21,Oakland,10.3,73.5,0.7,19.0
2025-07-21,Bakersfield,19.1,54.7,0.8,13.2
2025-07-21,Anaheim,17.9,51.6,0.1,13.6
2025-07-22,Los Angeles,24.5,54.5,0.8,11.3
2025-07-22,San Francisco,15.2,82.1,0.3,7.0
2025-07-22,San Diego,22.6,65.7,2.3,17.1
2025-07-22,Sacramento,12.3,54.2,0.8,12.1
2025-07-22,San Jose,7.5,60.4,1.3,18.4
2025-07-22,Fresno,13.5,57.2,0.8,17.1
2025-07-22,Long Beach,17.0,78.1,0.1,23.0
2025-07-22,Oakland,23.0,70.1,0.8,14.6
2025-07-22,Bakersfield,22.7,53.9,1.0,17.0
2025-07-22,Anaheim,23.1,61.4,0.2,6.0
2025-07-23,Los Angeles,27.2,75.4,0.4,21.4
2025-07-23,San Francisco,10.3,71.3,0.1,21.6
2025-07-23,San Diego,20.0,60.8,0.2,19.6
2025-07-23,Sacramento,13.1,43.8,1.1,16.5
2025-07-23,San Jose,23.3,49.3,0.4,13.5
2025-07-23,Fresno,14.5,47.5,0.8,7.1
2025-07-23,Long Beach,20.7,65.9,0.4,13.4
2025-07-23,Oakland,14.2,70.5,0.9,16.3
2025-07-23,Bakersfield,21.2,41.2,0.5,11.2
2025-07-23,Anaheim,16.7,72.9,2.1,14.9
2025-07-24,Los Angeles,17.3,72.5,2.2,6.2
2025-07-24,San Francisco,14.2,72.8,1.3,5.0
2025-07-24,San Diego,23.9,69.3,0.1,11.3
2025-07-24,Sacramento,19.0,46.0,1.6,8.3
2025-07-24,San Jose,23.1,46.2,0.2,16.7
2025-07-24,Fresno,17.8,54.4,0.3,6.0
2025-07-24,Long Beach,25.2,68.9,0.5,16.8
2025-07-24,Oakland,9.4,78.9,1.1,17.5
2025-07-24,Bakersfield,27.3,51.8,0.5,17.5
2025-07-24,Anaheim,23.7,50.4,0.6,16.0
2025-07-25,Los Angeles,16.6,71.7,0.3,17.1
2025-07-25,San Francisco,13.8,74.3,0.6,12.7
2025-07-25,San Diego,16.2,78.8,1.3,12.4
2025-07-25,Sacramento,16.1,67.0,0.1,12.2
2025-07-25,San Jose,21.3,69.7,0.1,13.4
2025-07-25,Fresno,12.9,49.7,0.6,5.5
2025-07-25,Long Beach,12.6,71.2,0.7,17.6
2025-07-25,Oakland,11.3,61.0,0.3,8.9
2025-07-25,Bakersfield,16.4,68.2,0.6,15.6
2025-07-25,Anaheim,21.3,61.2,0.5,24.1
2025-07-26,Los Angeles,35.8,53.0,0.2,9.3
2025-07-26,San Francisco,17.9,66.1,0.2,17.9
2025-07-26,San Diego,18.5,64.5,0.8,19.6
2025-07-26,Sacramento,15.0,55.0,0.2,17.0
2025-07-26,San Jose,18.3,46.1,0.2,15.0
2025-07-26,Fresno,16.8,55.6,0.2,15.3
2025-07-26,Long Beach,23.3,79.7,0.5,8.9
2025-07-26,Oakland,19.6,88.5,1.2,5.5
2025-07-26,Bakersfield,19.0,49.5,0.2,15.5
2025-07-26,Anaheim,14.9,76.4,0.1,22.3
2025-07-27,Los Angeles,14.9,60.1,2.1,11.3
2025-07-27,San Francisco,18.3,69.7,1.2,10.4
2025-07-27,San Diego,16.6,70.3,0.5,9.0
2025-07-27,Sacramento,26.5,45.7,0.1,19.2
2025-07-27,San Jose,17.4,54.7,0.1,23.1
2025-07-27,Fresno,29.1,61.1,0.1,21.4
2025-07-27,Long Beach,21.1,64.8,0.2,8.4
2025-07-27,Oakland,8.4,64.6,0.2,8.4
2025-07-27,Bakersfield,19.1,48.8,0.1,16.4
2025-07-27,Anaheim,23.6,51.4,0.2,22.6
2025-07-28,Los Angeles,17.8,76.6,0.5,16.7
2025-07-28,San Francisco,10.7,73.3,2.2,16.4
2025-07-28,San Diego,10.4,75.0,0.5,14.2
2025-07-28,Sacramento,11.7,51.1,0.6,6.5
2025-07-28,San Jose,12.4,54.3,0.4,17.0
2025-07-28,Fresno,24.5,68.3,0.4,6.6
2025-07-28,Long Beach,17.8,62.7,1.4,16.8
2025-07-28,Oakland,5.2,60.8,0.3,9.1
2025-07-28,Bakersfield,13.1,46.0,0.3,22.5
2025-07-28,Anaheim,11.6,76.6,0.2,12.9
2025-07-29,Los Angeles,27.8,50.5,0.6,18.5
2025-07-29,San Francisco,13.0,71.0,0.1,23.4
2025-07-29,San Diego,18.7,57.1,1.0,7.5
2025-07-29,Sacramento,19.0,41.5,0.5,19.7
2025-07-29,San Jose,22.5,42.9,0.0,7.6
2025-07-29,Fresno,17.6,61.9,2.1,19.8
2025-07-29,Long Beach,9.1,61.4,0.2,24.1
2025-07-29,Oakland,17.7,77.1,0.2,23.1
2025-07-29,Bakersfield,16.4,52.3,1.3,14.2
2025-07-29,Anaheim,17.7,57.1,0.4,9.7
2025-07-30,Los Angeles,13.7,78.2,0.0,21.2
2025-07-30,San Francisco,17.6,65.5,0.0,24.4
2025-07-30,San Diego,17.5,54.4,0.3,8.9
2025-07-30,Sacramento,22.6,41.2,1.4,6.0
2025-07-30,San Jose,19.6,55.8,1.2,11.7
2025-07-30,Fresno,13.2,59.9,0.5,9.8
2025-07-30,Long Beach,28.5,63.8,0.2,10.4
2025-07-30,Oakland,14.9,86.0,0.0,13.9
2025-07-30,Bakersfield,15.4,44.2,0.5,6.8
